-0.23, 6.67, -255.18, 157.77, 0.09, -8.31, -13.07, -2.14, 11.98, -7.96, -8.32, -5.08, 13.53, -2.76
-0.16, 5.73, -220.81, 167.32, 55.95, 37.89, -21.02, 2.44, 16.38, 23.14, 1.83, -0.68, 5.42, 43.36
-0.16, 7.05, -202.41, 108.82, 25.78, -2.06, 3.11, -1.24, 6.16, -23.43, -12.56, -18.86, -7.08, -7.79
-0.31, 7.51, -218.89, 92.27, 18.72, -6.05, 6.23, -18.61, 1.27, 11.73, -21.59, -6.50, -5.35, -4.36
-0.23, 7.89, -260.60, 96.96, 5.26, 8.33, 20.05, -8.19, 15.15, -1.69, 5.47, -34.19, 1.28, 11.99
-0.23, 8.08, -195.13, 138.11, -5.76, -7.94, -5.75, 5.70, -1.43, -17.93, 16.70, 4.53, -6.36, 1.93
-0.31, 7.04, -246.64, 120.76, 1.37, -17.89, 7.54, 3.56, -0.96, -4.04, 16.23, -3.10, -3.55, 11.48
-0.23, 7.51, -257.27, 102.75, -3.78, -21.19, -8.23, 8.86, -35.70, -10.85, 0.31, -25.58, 0.86, -11.56
-0.31, 6.67, -288.12, 138.08, 16.75, -0.69, -13.39, 6.48, 8.33, -9.99, -14.90, -21.88, -22.47, 9.46
-0.23, 6.57, -228.65, 156.97, -1.07, 2.66, -34.10, 12.16, -5.63, 18.06, -10.14, -43.77, 3.46, 19.78
-0.31, 7.23, -209.18, 135.84, -5.89, -10.98, 9.64, -30.11, -7.82, 1.94, -17.78, -25.49, -7.59, 15.99
-0.23, 7.70, -265.76, 174.28, 3.79, 5.68, -2.14, -0.33, -10.27, -7.26, 4.80, 13.08, -7.68, 3.94
-0.23, 6.95, -241.07, 71.64, 11.46, -20.54, -8.43, -14.63, -10.65, 7.43, -8.08, 0.94, -1.40, -9.19
-0.23, 5.45, -226.37, 122.53, 1.38, -15.83, -23.79, -12.05, 0.89, -0.79, 23.62, -13.35, 18.21, -9.93
-0.16, 6.01, -236.53, 190.06, 25.72, 4.90, -4.32, -0.33, -3.29, -19.31, 20.96, -11.87, -25.27, 5.00
-0.23, 6.57, -228.32, 195.39, 2.24, -19.49, -12.24, -9.33, -8.32, -28.20, -14.52, 3.65, 4.41, 19.20
-0.23, 6.20, -253.96, 126.44, -16.50, -33.78, 24.68, 2.65, -20.05, -4.32, 0.50, -9.35, -13.41, 19.12
-0.16, 6.01, -238.86, 151.81, -8.98, 8.57, -17.39, 9.68, 1.31, 6.23, -0.49, 21.81, 32.03, 27.10
-0.23, 6.29, -220.47, 165.91, 19.32, -14.38, -0.26, 4.49, -8.41, 31.64, 13.38, -42.65, 5.59, -6.51
-0.16, 7.14, -253.23, 109.28, 10.68, -33.52, 12.84, -29.59, -23.82, 16.01, -21.10, 15.26, -6.68, -26.36
-0.23, 7.33, -216.20, 103.23, 6.00, -17.54, 5.20, -18.26, -5.68, -4.82, -7.30, 0.28, -7.37, 3.90
-0.16, 6.95, -210.79, 156.28, 3.62, -20.86, 6.31, -15.78, 12.21, 21.02, -10.72, 34.64, -45.42, 6.88
-0.23, 7.33, -190.29, 98.37, 12.07, -25.71, -20.63, -12.29, 4.88, -1.88, -17.27, 5.72, -3.31, 27.27
-0.16, 6.76, -246.79, 139.38, 29.01, -9.27, -21.85, 11.19, 8.56, 5.82, 17.82, -19.15, -21.46, 3.87
-0.23, 7.14, -261.26, 139.41, 24.28, 30.54, 12.19, -13.13, -20.65, 15.63, -10.91, 7.61, 10.90, 14.74
-0.23, 9.02, -228.74, 100.67, -2.24, -13.91, -1.39, 15.74, 11.75, 10.70, 5.96, 28.49, 13.09, 12.55
-0.08, 6.48, -211.07, 124.40, -5.04, -10.09, -7.87, -24.56, -2.06, 11.26, 11.38, 16.75, 5.83, -13.60
