0.00, -105.10, 270.40, -14.40, 26.57, 0.73, 21.84, -4.16, 14.22
0.00, -88.37, 84.18, 13.31, -10.17, 3.90, -2.14, 5.86, -1.06
0.00, -21.45, -61.66, -19.24, -27.00, -4.94, -15.38, -1.49, -16.43
228.96, -31.08, 133.64, -41.59, 30.19, -56.15, -8.79, -49.88, -3.55
0.00, -61.27, 137.53, 3.24, -5.87, 0.21, -6.45, 5.12, -3.90
0.00, -127.80, 11.90, 10.91, 40.26, 8.08, -42.75, 16.06, 31.88
0.00, -115.63, 134.37, 23.14, 23.15, 2.52, 5.92, 4.40, 3.24
0.00, -3.46, 57.85, -7.80, -14.53, -4.05, -12.38, 6.62, -4.53
0.00, -77.48, 181.06, -3.14, 13.96, -4.55, 0.33, -2.69, -2.37
0.00, -121.78, -1.99, -10.26, -32.82, 39.79, 5.15, 12.97, 28.71
0.00, 9.84, 57.22, 27.31, 16.45, -20.01, 25.80, 2.20, -41.10
0.00, 27.03, 106.16, 11.57, -5.80, 16.26, -0.09, -2.42, 5.13
0.00, 25.29, 67.94, -3.39, -5.58, 5.47, -5.04, 8.45, 1.85
0.00, -143.60, 76.20, 11.05, -36.33, 19.51, 16.92, -1.07, 40.58
228.96, -62.18, 62.37, -26.90, -31.06, -37.68, -28.86, -19.77, -43.36
0.00, -80.27, 8.31, 14.81, -9.66, 11.71, -5.79, -0.69, 1.79
0.00, -77.07, 125.96, -17.36, 6.81, 2.21, -1.48, 9.68, 2.98
0.00, -22.74, 122.28, -4.72, -10.34, 7.18, -15.81, -4.73, -8.32
0.00, -105.56, 132.40, 3.39, -2.16, -4.51, 8.70, 6.75, 0.16
0.00, -42.54, 119.99, 3.41, 22.39, 8.38, 2.13, -11.45, 1.76
0.00, -97.06, 30.62, -21.32, -36.07, -12.35, -43.52, 5.94, -34.92
0.00, -31.75, 154.57, -7.40, -4.19, -15.05, 19.68, 3.06, 3.01
0.00, -56.30, 159.31, 20.89, 14.32, -7.57, 6.72, -0.26, 10.67
0.00, 17.98, 147.09, -16.69, 7.40, 8.54, 2.22, 3.26, -2.05
0.00, -59.67, 95.07, -18.61, 6.83, 11.17, 6.63, 1.47, -2.18
0.00, -39.55, -11.98, -7.50, -17.78, -4.46, -20.83, 4.75, -14.10
0.00, -38.48, 154.24, -5.72, 23.51, 1.25, 7.72, 3.86, 16.81
0.00, -82.33, 160.04, -16.10, 2.11, 0.22, -12.38, 1.40, -3.90
0.00, -102.68, 57.73, 19.65, 5.91, -6.47, -10.64, -4.35, -2.93
0.00, 12.53, 168.57, 11.12, -1.67, -7.74, -0.02, 0.52, 6.11
0.00, -134.47, 57.48, -53.39, -17.29, 57.11, -4.86, 19.10, 39.83
0.00, 5.60, 107.36, -1.38, -7.90, 4.84, -22.10, -5.23, 3.58
0.00, -96.19, 276.07, -29.99, 51.59, 0.82, 17.71, -15.27, 15.33
0.00, 2.17, -47.57, -5.09, -19.67, -2.63, -6.24, 10.87, -1.84
0.00, -16.09, 69.92, -8.00, -2.70, -30.65, -28.35, 13.54, -44.75
0.00, -62.10, 118.53, -7.68, -1.85, 10.53, 3.13, -6.67, 3.15
0.00, 14.19, 85.01, 5.11, -12.81, -5.22, -24.06, -26.22, -17.43
0.00, -77.01, 6.09, -13.83, -39.46, 5.41, -12.39, 9.34, -4.41
0.00, -107.46, 107.93, 73.19, -38.50, 19.35, -11.47, -14.71, 76.05
0.00, -4.53, -48.61, 10.65, -30.94, -20.55, -23.33, 42.20, 4.27
0.00, 22.26, 203.54, -12.35, 52.54, -31.04, 13.25, -15.90, -36.86
0.00, 6.60, 204.51, -9.01, 12.60, -0.34, 20.50, -9.03, 7.88
0.00, -24.82, 76.87, -11.24, -13.76, 16.17, -10.30, 10.50, 4.57
0.00, -149.16, 120.40, 1.46, 2.02, 18.04, -5.04, -4.80, -2.39
0.00, -31.79, 37.75, 7.01, 14.43, 4.90, -3.56, -1.59, 4.70
0.00, -42.98, 31.29, 6.75, -23.12, 10.41, -17.81, 2.03, -10.53
0.00, -22.29, 185.26, 3.76, 42.20, -17.04, 21.27, -4.28, 12.63
0.00, 49.87, 123.03, 4.21, -24.78, -8.11, 15.04, 15.77, -36.38
0.00, -87.52, 78.09, -4.23, 3.85, -9.86, 4.45, 1.09, -3.69
0.00, -89.48, 170.84, 3.70, 6.81, -8.35, 1.66, 2.15, 11.19
0.00, -16.21, 137.81, -9.92, -0.53, -7.08, 6.03, -1.67, -2.15
0.00, -75.90, 116.64, -5.70, -22.74, 2.20, -14.00, 0.07, 1.79
0.00, -25.07, -3.26, 13.15, -29.31, 13.65, -12.29, 6.80, -12.66
0.00, -136.63, 162.57, -20.08, 45.60, -0.93, 1.59, 1.91, 5.97
0.00, -86.65, 58.09, 6.61, -25.91, 0.86, -10.79, -6.40, -2.58
0.00, -129.38, 79.67, 0.22, 39.90, 42.24, -10.83, -7.66, -38.21
0.00, -85.04, 86.23, 10.27, -20.82, -8.50, 6.80, -0.31, -9.25
0.00, -92.99, 146.50, 10.35, 14.08, -6.52, 8.57, -1.90, -2.72
0.00, -40.68, 54.13, 47.49, -43.90, -25.21, -1.74, 46.31, -3.84
0.00, -65.95, 132.02, -31.67, -17.26, -28.08, -25.89, -18.55, -31.46
0.00, -79.92, 124.57, -64.34, -1.71, -35.80, -63.34, 20.05, -27.81
0.00, -29.86, 49.72, -3.42, -4.16, -1.70, 6.19, -7.01, 1.38
228.96, -136.50, 73.05, -14.20, -0.66, -25.69, -5.57, -19.03, -22.91
0.00, -65.95, 120.88, -12.74, 17.84, -2.73, -15.72, 2.98, -2.01
0.00, -67.95, 174.03, 14.39, -29.93, -22.64, 13.02, 33.11, -8.10
0.00, -41.83, 65.93, 2.42, -0.48, 4.79, -7.54, -0.86, -0.48
0.00, -53.05, 152.83, -16.38, -18.09, -4.53, 6.77, -4.12, -3.88
0.00, -79.22, 240.28, -21.30, 10.72, -9.43, 15.80, -1.80, 6.57
0.00, -130.35, 141.42, -23.39, -28.61, 35.19, -13.81, 20.05, 22.93
0.00, -9.09, 95.31, 14.87, -29.89, -2.06, -1.85, -1.66, 5.62
0.00, -108.34, 62.05, 0.26, -13.07, -1.83, 3.74, -0.51, 8.52
0.00, -69.98, 99.03, 15.42, 22.21, 3.68, -1.07, -1.56, 6.61
0.00, -76.47, 84.17, -13.06, -8.63, 8.56, -4.58, 1.11, -2.31
0.00, -111.07, 203.85, 33.81, 11.51, -28.34, 0.58, 8.97, 49.36
0.00, 50.44, 187.44, 30.89, 1.23, 55.09, -42.70, 119.15, -64.13
0.00, -1.33, 156.99, 9.99, -5.77, 3.62, 8.24, 6.06, -7.15
0.00, -30.69, 97.93, 2.09, -7.45, 16.21, 7.08, 0.64, -2.49
0.00, -85.13, 54.21, -10.03, -19.03, 16.32, -3.59, -7.52, -2.40
0.00, -50.39, -36.31, 18.54, -26.64, 6.45, -17.45, 0.55, -7.15
0.00, -81.30, 189.03, -12.41, 26.90, 1.40, 1.51, -0.37, 8.14
0.00, -18.09, 175.42, 4.38, 22.07, 3.61, 8.32, 0.41, -0.98
0.00, -76.26, 70.66, -21.67, 36.65, 17.34, -8.69, -25.77, 35.05
0.00, -58.55, 249.45, 5.82, 2.13, 9.37, 18.58, -0.33, 5.67
0.00, -137.14, 98.82, -9.15, -9.60, -1.19, 0.31, 3.96, 6.70
0.00, -53.02, 156.37, 3.89, -9.34, -1.41, 9.01, 2.06, 0.74
0.00, -116.93, 34.23, -7.49, 12.69, 14.94, -8.54, -1.60, 0.96
0.00, -19.11, 99.11, -10.55, -0.32, -8.70, 2.99, -0.83, 2.87
0.00, -22.47, 113.37, -11.93, -24.40, 0.44, -6.29, 6.99, -10.41
0.00, -64.93, 122.99, -16.91, 3.86, -2.96, 4.67, -2.40, 11.13
0.00, -85.26, 120.44, 2.84, -11.30, 5.12, -11.38, 0.18, -8.78
0.00, -68.03, 142.68, -39.59, 15.32, 3.99, -7.21, -5.50, 7.89
0.00, -63.08, 80.78, 14.88, -15.55, 7.51, -21.72, 9.30, -0.50
0.00, -75.13, 7.74, 16.66, 5.54, 4.62, -10.97, 1.27, -4.44
0.00, -123.64, 17.57, 8.65, 28.21, 51.78, -8.81, 13.77, -39.26
0.00, -85.02, 61.11, -36.63, -20.82, 4.44, -26.10, 23.09, -32.05
0.00, -82.38, 72.18, -13.54, -13.45, 12.02, -4.88, -4.49, -2.37
0.00, -89.18, 111.05, -4.09, -13.55, 13.12, 1.76, 2.37, -19.63
0.00, -127.04, 47.55, -13.83, -15.82, -4.60, -6.03, -6.14, -3.66
0.00, -66.47, -36.11, 0.76, -11.38, -2.13, -26.48, 9.21, -20.61
0.00, 8.21, 125.27, 21.23, 3.13, 13.27, 3.56, 14.49, 10.28
0.00, -84.84, 166.21, -33.96, 25.94, -39.13, -12.44, 6.64, -40.74
0.00, 74.59, 79.22, -67.79, 1.03, 2.15, 53.43, 32.38, -18.14
0.00, -144.95, 82.11, -49.95, 12.99, -45.68, 25.31, -31.66, 15.32
0.00, 6.88, 11.55, -54.11, -47.64, 14.73, 22.06, 27.75, -34.83
0.00, 46.40, 127.31, -3.08, 24.66, -11.95, -6.83, 0.33, 9.51
0.00, -26.36, 169.51, -29.56, 55.00, -45.95, -53.63, 66.10, 21.60
0.00, 25.82, 162.84, 5.96, 2.57, 22.81, -15.49, -1.26, 0.93
-228.96, -124.13, 66.83, -3.77, 0.48, -0.69, -8.36, -5.46, -0.81
0.00, -93.11, 219.28, 48.97, 1.71, -44.13, -2.53, 30.23, 19.77
0.00, -118.76, 91.65, -14.51, 9.43, -0.38, -1.32, -1.50, 7.97
0.00, -14.79, 80.64, 35.64, -30.16, -22.65, -9.03, 29.64, 21.70
0.00, -110.18, 95.33, 4.64, 20.27, -1.02, 0.60, -0.45, -16.71
0.00, 19.17, 110.18, 46.16, 22.59, 21.76, 35.20, 2.10, 32.05
0.00, -83.01, -58.13, -0.45, -36.92, -11.46, -9.98, -6.55, -9.61
0.00, -47.88, 132.66, -16.22, -2.68, 9.83, 4.88, 0.08, -1.15
0.00, -144.47, 108.10, 5.64, -3.06, -3.07, -5.98, -4.18, 6.95
0.00, -75.54, 27.84, 6.25, -43.12, 0.89, -20.44, -0.56, -6.28
0.00, -55.95, 177.83, -8.43, 1.34, 8.53, 9.16, 0.58, 6.36
0.00, -42.42, 112.70, 8.09, -23.03, -50.46, -7.62, 18.08, 65.33
0.00, -101.43, 44.98, 15.18, 4.33, -12.41, 0.97, 4.51, 7.01
0.00, -77.19, 186.90, -20.47, 13.66, -5.99, 8.33, -7.46, 5.70
0.00, -7.37, 90.31, -3.67, 29.20, 0.08, 1.75, -5.28, 5.99
0.00, -10.25, 64.10, 8.87, -29.70, 13.08, -14.19, 1.79, -11.28
0.00, -92.93, 162.47, -7.43, -5.29, -6.36, -0.22, 4.44, 14.24
228.96, -111.47, 66.60, -3.20, 3.62, -7.71, 3.04, -0.89, -1.49
0.00, 15.41, -20.87, 10.23, -24.82, -13.60, -3.42, -0.56, -3.61
0.00, -88.52, -33.95, 41.02, 9.70, -35.56, 1.17, 38.13, -35.51
0.00, -46.11, 84.06, 25.78, 10.76, -1.03, -1.58, 8.82, -13.96
0.00, -80.16, 175.44, -4.45, -58.12, -3.78, -35.58, -33.35, -9.69
0.00, 16.62, 116.71, -13.62, 2.04, -3.80, -17.46, 6.07, 0.48
0.00, -36.45, 39.65, 29.73, 82.49, -39.98, -33.75, 11.28, 6.59
0.00, -10.06, 165.60, -13.63, -26.71, -43.56, 14.95, -20.52, 35.75
0.00, -100.73, 216.76, -18.37, -11.29, 34.94, 6.84, -28.99, 7.01
0.00, -86.86, 70.65, -1.50, -19.96, -1.05, 0.70, 3.57, -2.29
0.00, -82.01, 153.62, 3.87, 28.47, -0.89, 4.91, 10.93, 5.91
0.00, -84.33, 116.68, -5.21, 8.65, 3.82, 8.88, 5.38, 12.07
0.00, -44.17, 84.40, -2.62, -10.60, 6.82, -24.58, -1.52, -8.34
0.00, -0.81, 115.21, -37.84, -13.94, -11.20, 35.24, 23.83, 21.86
0.00, -105.35, 181.30, 9.97, -0.71, 24.75, 37.64, -26.73, 36.33
0.00, -56.26, 26.24, 18.15, -5.22, 3.73, -8.31, 6.05, -9.78
0.00, -64.78, 193.86, -1.18, 47.30, -57.61, 40.34, -36.40, -5.14
0.00, 29.21, 13.54, 6.93, 2.51, -0.28, -1.98, 3.97, -13.66
0.00, -120.85, 143.55, -18.35, 18.65, -0.36, -11.98, 0.08, 7.28
0.00, -70.82, 108.87, -2.60, 14.17, 0.33, 16.74, -0.75, 1.60
0.00, -24.37, 51.88, 9.26, -24.67, -7.93, -7.77, 5.55, -6.30
0.00, -100.21, 292.75, -7.25, -42.73, 50.91, 72.05, -64.37, 14.02
0.00, -29.35, 98.02, 1.46, 0.37, -0.38, -12.14, 1.61, -1.74
