0.54, 7.78, 133.72, -650.59, -801.62, 88.09, 524.57, 586.78, 164.93, -703.82, -590.86, 207.03, 428.83, 307.35
0.62, 7.02, 135.57, -623.37, -812.40, 124.14, 532.37, 555.84, 129.24, -694.64, -573.86, 264.87, 466.39, 282.26
0.54, 7.69, 221.51, -631.30, -865.56, 22.70, 431.45, 660.22, 312.90, -619.88, -624.05, 49.41, 306.15, 430.99
0.54, 7.31, 228.54, -622.98, -840.94, -11.22, 381.53, 621.56, 315.34, -633.19, -641.85, 39.97, 288.88, 454.66
0.54, 7.69, 146.64, -632.57, -807.63, 21.14, 452.90, 648.61, 265.54, -680.48, -622.85, 90.65, 341.11, 392.93
0.54, 7.69, 248.57, -654.89, -822.59, 150.87, 562.56, 586.36, 114.65, -678.36, -593.55, 274.92, 424.90, 273.98
0.62, 6.55, 255.84, -634.34, -843.28, 35.96, 428.27, 701.29, 327.59, -676.63, -680.10, 52.16, 332.12, 490.98
0.62, 7.40, 142.61, -595.41, -762.94, 41.16, 453.99, 586.32, 240.15, -655.97, -587.22, 122.32, 410.91, 408.14
0.62, 7.49, 186.24, -653.53, -834.09, 9.88, 405.25, 656.00, 311.15, -613.70, -629.32, -0.99, 270.55, 444.85
0.62, 6.45, 175.09, -623.02, -821.71, 120.71, 559.52, 574.93, 137.84, -720.34, -578.81, 284.93, 497.01, 270.83
0.62, 7.58, 185.22, -641.14, -826.49, 23.22, 431.14, 646.58, 311.34, -651.56, -646.38, 64.70, 339.33, 448.88
0.70, 6.82, 211.73, -614.29, -804.84, 42.83, 483.78, 587.51, 231.81, -665.76, -614.69, 129.81, 403.33, 366.03
0.54, 8.53, 133.57, -595.62, -776.06, 30.05, 406.84, 600.42, 233.01, -632.31, -609.40, 61.34, 341.15, 389.37
0.62, 7.11, 207.20, -654.80, -850.84, 29.06, 410.19, 639.09, 316.24, -651.00, -571.20, 26.36, 322.35, 471.85
0.62, 6.55, 126.99, -653.88, -812.81, 55.81, 490.21, 585.20, 213.99, -694.54, -627.72, 163.58, 404.24, 369.47
