-0.16, 7.52, -240.14, 130.59, 11.56, -6.74, -32.76, -4.52, -3.69, 16.52, 8.71, 15.07, -1.81, 8.45
-0.31, 6.66, -263.14, 100.20, -21.18, -22.90, -15.95, 1.14, 1.08, 2.18, -8.73, 1.50, -27.82, 17.61
-0.16, 5.54, -206.95, 162.26, -21.92, 12.40, -27.57, -1.27, -29.56, -10.18, -10.72, 25.98, 4.00, 9.51
-0.16, 7.23, -196.00, 143.88, 27.79, -25.89, 28.13, 10.04, -7.89, -2.98, 4.87, -2.59, -14.05, 16.02
-0.23, 7.33, -192.06, 209.58, -13.68, 2.62, -6.11, -14.34, -13.58, 16.31, 10.75, -18.45, 6.75, 3.37
-0.23, 6.57, -209.47, 151.43, -28.62, 5.32, 15.13, 0.07, 8.60, -2.03, -22.61, -19.62, -2.17, 40.90
-0.16, 7.52, -234.45, 147.92, 8.16, 1.40, 26.31, -3.76, 0.02, -10.95, 8.48, -5.69, -6.98, 8.00
-0.23, 6.57, -204.20, 154.08, -26.33, -32.81, -5.87, 5.67, 13.07, -12.50, 24.01, -7.68, 1.93, 30.62
-0.08, 7.05, -259.24, 147.06, -17.33, -20.98, 7.77, 5.39, -4.63, -9.86, 16.38, 5.08, -5.66, 13.66
-0.23, 6.29, -218.42, 94.44, 6.62, -0.16, -8.66, -11.05, 1.49, -16.77, -19.96, -1.72, -16.01, 16.92
-0.31, 6.48, -185.44, 96.01, -16.80, -8.10, -20.96, -4.66, 0.82, 2.22, 17.13, -16.65, 3.60, -3.86
-0.23, 7.42, -227.53, 108.30, -5.85, 4.63, -15.03, -22.61, -5.28, 1.73, 6.94, 2.39, -12.91, -11.07
-0.16, 7.05, -236.80, 159.25, -0.18, 7.48, -10.75, -4.77, -12.17, -6.54, -12.52, -17.49, -5.31, -11.36
-0.16, 7.23, -300.69, 95.48, -7.44, -16.28, -1.13, -0.50, 26.67, 6.60, -4.71, -1.76, -6.45, -1.38
-0.16, 7.42, -223.28, 97.90, 14.65, -6.92, -32.48, -28.03, -11.38, 10.99, -1.17, 10.58, -4.58, -21.19
