11.32, 14.35, -2789.33, -15306.19, -5251.18, 627.43, 5543.39, -331.36, -2147.15, -960.54, 860.49, 461.02, -591.76, -110.07
11.24, 15.00, -2570.05, -15291.46, -5249.32, 506.64, 5519.91, -36.10, -2011.13, -1165.55, 795.85, 574.49, -617.54, -200.17
11.32, 14.10, -2501.66, -15374.98, -5282.40, 442.11, 5570.01, 226.06, -1971.44, -1283.78, 764.31, 689.79, -557.13, -222.68
11.16, 14.46, -2508.54, -15261.20, -5211.81, 508.54, 5539.81, -41.09, -2060.52, -1156.51, 778.80, 593.84, -555.34, -201.37
11.16, 13.64, -2473.35, -15319.15, -5273.49, 446.20, 5598.68, 186.24, -2010.37, -1239.69, 826.30, 603.01, -590.53, -259.42
11.24, 13.93, -2695.31, -15293.66, -5232.14, 679.52, 5492.29, -325.83, -2076.02, -988.00, 813.49, 489.72, -535.81, -122.45
11.24, 13.81, -2661.79, -15329.15, -5232.88, 587.01, 5516.13, -230.35, -2077.40, -1113.08, 800.80, 505.16, -630.52, -187.32
11.24, 13.81, -2752.34, -15245.99, -5227.97, 675.20, 5592.85, -315.58, -2152.91, -1045.27, 853.15, 533.66, -628.64, -150.43
11.09, 14.65, -2649.04, -15249.29, -5242.60, 593.24, 5572.48, -189.21, -2138.21, -1082.70, 795.70, 584.08, -573.02, -157.97
11.24, 13.93, -2574.80, -15301.71, -5332.09, 450.82, 5533.94, 128.53, -2020.97, -1214.26, 818.78, 599.79, -585.28, -300.29
11.16, 13.75, -2867.96, -15313.88, -5219.29, 797.26, 5494.65, -588.16, -2200.24, -854.84, 920.09, 440.37, -650.14, -82.47
11.16, 14.24, -2592.91, -15278.52, -5253.69, 506.99, 5530.18, -55.06, -2064.00, -1202.68, 749.07, 587.78, -601.09, -158.18
11.24, 14.53, -2368.58, -15365.88, -5276.60, 301.79, 5539.90, 338.75, -1972.46, -1350.95, 755.91, 687.86, -564.71, -334.58
11.16, 14.23, -2507.59, -15286.16, -5326.95, 299.19, 5584.86, 266.08, -2011.34, -1295.45, 855.35, 690.97, -568.61, -278.04
11.24, 14.05, -2450.18, -15378.81, -5242.43, 392.24, 5553.87, 149.41, -1993.73, -1251.04, 806.81, 635.50, -573.77, -275.69
